220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236
2017072607005518.0,2017072606555407,2017072607003968.0,2017072606564275,2017072607004260.0,2017072606554984,2017072607003742.0,2017072606563923,20170726071435.0,20170726071435.0,20170726070134.0,20170726065602.0,20170726065529.0,20170726065445.0,20170726062421.0,20170726062421.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017071821012453.0,2017071820594665,2017071821010910.0,2017071821001968,2017071821011198.0,2017071820594243,2017071821010689.0,2017071821001617,20170718211658.0,20170718211658.0,20170718210224.0,20170718210017.0,20170718205944.0,20170718205907.0,20170718200237.0,20170718200237.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017071820591196.0,2017071820574264,2017071820585648.0,2017071820580684,2017071820585923.0,2017071820573843,2017071820585426.0,2017071820580331,20170718211420.0,20170718211420.0,20170718210012.0,20170718205813.0,20170718205739.0,20170718205645.0,20170718200027.0,20170718200027.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080607182595.0,2017080607163892,2017080607181050.0,2017080607170314,2017080607181335.0,2017080607163471,2017080607180825.0,2017080607165960,20170805225732.0,20170805225732.0,20170805224102.0,20170805223838.0,20170805223802.0,20170805223715.0,20170805220846.0,20170805220846.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080607170560.0,2017080607153634,2017080607165017.0,2017080607160056,2017080607165304.0,2017080607153214,2017080607164793.0,2017080607155703,20170806000723.0,20170806000723.0,20170805235432.0,20170805234916.0,20170805234842.0,20170805234758.0,20170805232517.0,20170805232517.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080607160310.0,2017080607143367,2017080607154764.0,2017080607145815,2017080607155050.0,2017080607142945,2017080607154540.0,2017080607145460,20170806003842.0,20170806003842.0,20170806002220.0,20170806002003.0,20170806001930.0,20170806001852.0,20170805235259.0,20170805235259.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072702133725.0,2017072702120379,2017072702132167.0,2017072702122148,2017072702132459.0,2017072702115959,2017072702131942.0,2017072702121793,20170727072755.0,20170727072755.0,20170727071100.0,20170727070842.0,20170727070808.0,20170727070730.0,20170727063924.0,20170727063924.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072701424390.0,2017072701404579,2017072701422845.0,2017072701411184,2017072701423131.0,2017072701404157,2017072701422600.0,2017072701410831,20170727065555.0,20170727065555.0,20170727064308.0,20170727063756.0,20170727063723.0,20170727063636.0,20170727060643.0,20170727060643.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420545440.0,2017080420531514,2017080420543896.0,2017080420534712,2017080420544184.0,2017080420531092,2017080420543671.0,2017080420534360,20170804204406.0,20170804204406.0,20170804202746.0,20170804202522.0,20170804202445.0,20170804202401.0,20170804195604.0,20170804195604.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510592575.0,2017080510574604,2017080510591015.0,2017080510581050,2017080510591307.0,2017080510574185,2017080510590781.0,2017080510580696,20170805110230.0,20170805110230.0,20170805104737.0,20170805104531.0,20170805104457.0,20170805104420.0,20170805101414.0,20170805101414.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420534954.0,2017080420521910,2017080420533420.0,2017080420523668,2017080420533706.0,2017080420521489,2017080420533195.0,2017080420523315,20170805143719.0,20170805143719.0,20170805142412.0,20170805141905.0,20170805141831.0,20170805141746.0,20170805134757.0,20170805134757.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510581300.0,2017080510564362,2017080510575753.0,2017080510570798,2017080510580042.0,2017080510563942,2017080510575528.0,2017080510570445,20170805110109.0,20170805110109.0,20170805104635.0,20170805104428.0,20170805104354.0,20170805104317.0,20170805101310.0,20170805101310.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420405195.0,2017080420391698,2017080420403645.0,2017080420393376,2017080420403931.0,2017080420391276,2017080420403418.0,2017080420393023,20170805143559.0,20170805143559.0,20170805142309.0,20170805141755.0,20170805141720.0,20170805141637.0,20170805134709.0,20170805134709.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510571053.0,2017080510554050,2017080510565504.0,2017080510560550,2017080510565792.0,2017080510553629,2017080510565279.0,2017080510560198,20170805110004.0,20170805110004.0,20170805104525.0,20170805104326.0,20170805104252.0,20170805104159.0,20170805101222.0,20170805101222.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420393629.0,2017080420380075,2017080420392082.0,2017080420381756,2017080420392356.0,2017080420375654,2017080420391857.0,2017080420381404,20170805150704.0,20170805150704.0,20170805145102.0,20170805144842.0,20170805144808.0,20170805144731.0,20170805141913.0,20170805141913.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510483428.0,2017080510464614,2017080510481890.0,2017080510471051,2017080510482176.0,2017080510464193,2017080510481664.0,2017080510470700,20170805104723.0,20170805104723.0,20170805103413.0,20170805103213.0,20170805103139.0,20170805102755.0,20170805100109.0,20170805100109.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420221550.0,2017080420203056,2017080420215992.0,2017080420211021,2017080420220271.0,2017080420202635,2017080420215742.0,2017080420210670,20170804205759.0,20170804205759.0,20170804204132.0,20170804203908.0,20170804203832.0,20170804203744.0,20170804200805.0,20170804200805.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510471301.0,2017080510453628,2017080510465760.0,2017080510460809,2017080510470043.0,2017080510453204,2017080510465535.0,2017080510460456,20170805055811.0,20170805055811.0,20170805054312.0,20170805054106.0,20170805054032.0,20170805053954.0,20170805050656.0,20170805050656.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420211278.0,2017080420191526,2017080420205729.0,2017080420193287,2017080420210014.0,2017080420191104,2017080420205506.0,2017080420192934,20170804205643.0,20170804205643.0,20170804204017.0,20170804203752.0,20170804203716.0,20170804203630.0,20170804200700.0,20170804200700.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510461057.0,2017080510443365,2017080510455512.0,2017080510445789,2017080510455798.0,2017080510442945,2017080510455287.0,2017080510445437,20170805055706.0,20170805055706.0,20170805054201.0,20170805054003.0,20170805053929.0,20170805053835.0,20170805050551.0,20170805050551.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510334810.0,2017080510321876,2017080510333251.0,2017080510324312,2017080510333548.0,2017080510321454,2017080510333023.0,2017080510323959,20170805082924.0,20170805082924.0,20170805081405.0,20170805081137.0,20170805081103.0,20170805081026.0,20170805073950.0,20170805073950.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080107261507.0,2017080107240720,2017080107255951.0,2017080107242396,2017080107260225.0,2017080107240298,2017080107255595.0,2017080107242043,20170804105615.0,20170804105615.0,20170804104115.0,20170804103710.0,20170804103633.0,20170804103547.0,20170804100803.0,20170804100803.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510324564.0,2017080510280926,2017080510323020.0,2017080510314057,2017080510323303.0,2017080510280504,2017080510322795.0,2017080510313703,20170805111336.0,20170805111336.0,20170805105735.0,20170805105535.0,20170805105501.0,20170805105423.0,20170805102401.0,20170805102401.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080510314315.0,2017080510265845,2017080510312762.0,2017080510273115,2017080510313046.0,2017080510265423,2017080510312528.0,2017080510272764,20170805110336.0,20170805110336.0,20170805104859.0,20170805104640.0,20170805104607.0,20170805104522.0,20170805101519.0,20170805101519.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073002394862.0,2017073002375793,2017073002393298.0,2017073002384157,2017073002393595.0,2017073002375370,2017073002393075.0,2017073002383804,20170728030854.0,20170728030854.0,20170728025518.0,20170728024919.0,20170728024845.0,20170728024808.0,20170728021617.0,20170728021617.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073002115390.0,2017073002102107,2017073002113831.0,2017073002104637,2017073002114120.0,2017073002101687,2017073002113606.0,2017073002104287,20170728030958.0,20170728030958.0,20170728025638.0,20170728025428.0,20170728025352.0,20170728024910.0,20170728021721.0,20170728021721.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080501460523.0,2017080501442890,2017080501454978.0,2017080501444653,2017080501455262.0,2017080501442468,2017080501454751.0,2017080501444300,20170804203638.0,20170804203638.0,20170804202016.0,20170804201753.0,20170804201716.0,20170804201628.0,20170804194643.0,20170804194643.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080501444907.0,2017080501431337,2017080501443357.0,2017080501433015,2017080501443646.0,2017080501430915,2017080501443132.0,2017080501432662,20170804203512.0,20170804203512.0,20170804201901.0,20170804201636.0,20170804201559.0,20170804201514.0,20170804194529.0,20170804194529.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080501433273.0,2017080501415878,2017080501431723.0,2017080501421642,2017080501432009.0,2017080501415457,2017080501431496.0,2017080501421290,20170804203358.0,20170804203358.0,20170804201747.0,20170804201522.0,20170804201445.0,20170804201358.0,20170804194415.0,20170804194415.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072802010534.0,2017072801593078,2017072802004984.0,2017072801595496,2017072802005268.0,2017072801592657,2017072802004757.0,2017072801595145,20170728021759.0,20170728021759.0,20170728020142.0,20170728015920.0,20170728015843.0,20170728015755.0,20170728012928.0,20170728012928.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072801552864.0,2017072801535146,2017072801551312.0,2017072801542342,2017072801551592.0,2017072801534725,2017072801551087.0,2017072801541989,20170728021142.0,20170728021142.0,20170728015547.0,20170728015340.0,20170728015306.0,20170728015228.0,20170728012424.0,20170728012424.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072801552864.0,2017072801535146,2017072801551312.0,2017072801542342,2017072801551592.0,2017072801534725,2017072801551087.0,2017072801541989,20170728021142.0,20170728021142.0,20170728015547.0,20170728015340.0,20170728015306.0,20170728015228.0,20170728012424.0,20170728012424.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072801521335.0,2017072801504398,2017072801515789.0,2017072801510832,2017072801520071.0,2017072801503978,2017072801515562.0,2017072801510479,20170728020801.0,20170728020801.0,20170728015232.0,20170728015033.0,20170728014958.0,20170728014921.0,20170728012042.0,20170728012042.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072801511095.0,2017072801494067,2017072801505539.0,2017072801500571,2017072801505823.0,2017072801493646,2017072801505312.0,2017072801500218,20170728020656.0,20170728020656.0,20170728015129.0,20170728014929.0,20170728014856.0,20170728014754.0,20170728011937.0,20170728011937.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072801500810.0,2017072801481406,2017072801495278.0,2017072801490293,2017072801495567.0,2017072801480985,2017072801495053.0,2017072801485940,20170728020526.0,20170728020526.0,20170728015027.0,20170728014803.0,20170728014729.0,20170728014649.0,20170728011832.0,20170728011832.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073011060510.0,2017073011042109,2017073011054956.0,2017073011045981,2017073011055242.0,2017073011041689,2017073011054732.0,2017073011045628,20170801183139.0,20170801183139.0,20170801181524.0,20170801181311.0,20170801181237.0,20170801181159.0,20170801173711.0,20170801173711.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072801490554.0,2017072801470965,2017072801485001.0,2017072801473609,2017072801485285.0,2017072801470545,2017072801484775.0,2017072801473256,20170728020412.0,20170728020412.0,20170728014924.0,20170728014658.0,20170728014624.0,20170728014410.0,20170728011728.0,20170728011728.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073010545368.0,2017073010501575,2017073010543812.0,2017073010534837,2017073010544098.0,2017073010501153,2017073010543587.0,2017073010534484,20170730113528.0,20170730113528.0,20170730111943.0,20170730111745.0,20170730111711.0,20170730111634.0,20170730104512.0,20170730104512.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072610505345.0,2017072610492343,2017072610503792.0,2017072610494825,2017072610504067.0,2017072610491921,2017072610503567.0,2017072610494470,20170726110147.0,20170726110147.0,20170726104534.0,20170726104311.0,20170726104234.0,20170726104148.0,20170726101434.0,20170726101434.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080507404628.0,2017080507385985,2017080507403068.0,2017080507392404,2017080507403368.0,2017080507385565,2017080507402843.0,2017080507392054,20170803001622.0,20170803001622.0,20170803000304.0,20170802235742.0,20170802235715.0,20170802235633.0,20170802232653.0,20170802232653.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017072610495084.0,2017072610464678,2017072610493531.0,2017072610484545,2017072610493817.0,2017072610464257,2017072610493304.0,2017072610484193,20170726110031.0,20170726110031.0,20170726104420.0,20170726104156.0,20170726104119.0,20170726104033.0,20170726101318.0,20170726101318.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080507392662.0,2017080507374968,2017080507391115.0,2017080507382150,2017080507391400.0,2017080507374548,2017080507390890.0,2017080507381798,20170803004613.0,20170803004613.0,20170803003102.0,20170803002851.0,20170803002824.0,20170803002741.0,20170803000131.0,20170803000131.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017072610484809.0,2017072610453057,2017072610483253.0,2017072610454737,2017072610483543.0,2017072610452637,2017072610483028.0,2017072610454382,20170726105918.0,20170726105918.0,20170726104305.0,20170726104041.0,20170726104004.0,20170726103917.0,20170726101208.0,20170726101208.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
