360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,420X186
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810091353,20170810091330,20170810091430,20170810090732,20170810091221,20170810091207,20170810091224,20170810091221,20170810091330,20170810091251,20170810091207,20170810091155,20170810091251,20170810091224,20170810110846,20170810110912,20170810111033,20170810110823,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810091508,20170810091445,20170810091555,20170810090857,20170810091337,20170810091323,20170810091340,20170810091337,20170810091445,20170810091421,20170810091323,20170810091311,20170810091421,20170810091340,20170810111033,20170810111058,20170810111845,20170810111010,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810092728,20170810092704,20170810092807,20170810092104,20170810092608,20170810092554,20170810092611,20170810092608,20170810092704,20170810092640,20170810092554,20170810092542,20170810092640,20170810092611,20170810114013,20170810114038,20170810114214,20170810113950,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810092844,20170810092821,20170810092911,20170810092254,20170810092726,20170810092712,20170810092729,20170810092726,20170810092821,20170810092756,20170810092712,20170810092700,20170810092756,20170810092729,20170810114214,20170810114240,20170810114507,20170810114151,20160701155232.0
20170731,20170731,20170731,20170731,20170731,20170731,20170731,20170801102436,20170801102412,20170801102509,20170801101157,20170801102109,20170801102055,20170801102113,20170801102109,20170801102412,20170801102334,20170801102055,20170801102043,20170801102334,20170801102113,20170802044136,20170802044201,20170802044436,20170802044113,20160701155232.0
20170801,20170801,20170801,20170801,20170801,20170801,20170801,20170801173403,20170801173340,20170801173559,20170801172258,20170801172800,20170801172746,20170801172803,20170801172800,20170801173340,20170801173309,20170801172746,20170801172734,20170801173309,20170801172803,20170802141230,20170802141255,20170802141350,20170802141207,20160701155232.0
20170801,20170801,20170801,20170801,20170801,20170801,20170801,20170801181711,20170801181648,20170801181834,20170801180455,20170801181554,20170801181540,20170801181557,20170801181554,20170801181648,20170801181624,20170801181540,20170801181528,20170801181624,20170801181557,20170802145054,20170802145119,20170802145212,20170802145030,20160701155232.0
20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728203542,20170728203518,20170728203629,20170728202756,20170728203413,20170728203359,20170728203417,20170728203413,20170728203518,20170728203443,20170728203359,20170728203347,20170728203443,20170728203417,20170728233244,20170728233309,20170728233406,20170728233220,20160701155232.0
20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728203821,20170728203758,20170728203915,20170728203054,20170728203655,20170728203642,20170728203659,20170728203655,20170728203758,20170728203734,20170728203642,20170728203630,20170728203734,20170728203659,20170728233520,20170728233545,20170728233642,20170728233457,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809231551,20170809231528,20170809231628,20170809230909,20170809231411,20170809231357,20170809231414,20170809231411,20170809231528,20170809231441,20170809231357,20170809231345,20170809231441,20170809231414,20170810025231,20170810025256,20170810025354,20170810025208,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809231706,20170809231643,20170809231740,20170809231057,20170809231527,20170809231513,20170809231531,20170809231527,20170809231643,20170809231619,20170809231513,20170809231501,20170809231619,20170809231531,20170810025354,20170810025419,20170810025541,20170810025331,20160701155232.0
20170809,20170809,20170809,20170809,20170809,20170809,20170809,20170809231822,20170809231759,20170809231900,20170809231208,20170809231705,20170809231651,20170809231709,20170809231705,20170809231759,20170809231735,20170809231651,20170809231639,20170809231735,20170809231709,20170810025541,20170810025607,20170810025731,20170810025518,20160701155232.0
20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729175136,20170729175112,20170729175216,20170729174520,20170729174958,20170729174944,20170729175002,20170729174958,20170729175112,20170729175049,20170729174944,20170729174932,20170729175049,20170729175002,20170729211630,20170729211655,20170729211750,20170729211606,20160701155232.0
20170729,20170729,20170729,20170729,20170729,20170729,20170729,20170729182605,20170729182541,20170729182706,20170729181943,20170729182447,20170729182433,20170729182450,20170729182447,20170729182541,20170729182517,20170729182433,20170729182421,20170729182517,20170729182450,20170729220438,20170729220503,20170729220611,20170729220415,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807005603,20170807005540,20170807010112,20170807005236,20170807005446,20170807005432,20170807005450,20170807005446,20170807005540,20170807005516,20170807005432,20170807005420,20170807005516,20170807005450,20170807061422,20170807065557,20170807065637,20170807065508,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807200815,20170807200751,20170807200918,20170807200046,20170807200652,20170807200639,20170807200656,20170807200652,20170807200751,20170807200722,20170807200639,20170807200627,20170807200722,20170807200656,20170807234958,20170808000127,20170808000207,20170808000039,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807010149,20170807010125,20170807010209,20170807005319,20170807005602,20170807005548,20170807005606,20170807005602,20170807010125,20170807005632,20170807005548,20170807005536,20170807005632,20170807005606,20170807065637,20170807065702,20170807065741,20170807065613,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807200955,20170807200932,20170807201432,20170807200157,20170807200808,20170807200755,20170807200812,20170807200808,20170807200932,20170807200842,20170807200755,20170807200743,20170807200842,20170807200812,20170808000207,20170808000232,20170808000418,20170808000143,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807011238,20170807011214,20170807011341,20170807010454,20170807011054,20170807011040,20170807011058,20170807011054,20170807011214,20170807011147,20170807011040,20170807011029,20170807011147,20170807011058,20170807070722,20170807070748,20170807070911,20170807070659,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807201509,20170807201446,20170807201621,20170807200319,20170807200928,20170807200914,20170807200932,20170807200928,20170807201446,20170807201023,20170807200914,20170807200902,20170807201023,20170807200932,20170808000418,20170808000443,20170808000535,20170808000355,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807011418,20170807011354,20170807011453,20170807010613,20170807011233,20170807011219,20170807011236,20170807011233,20170807011354,20170807011305,20170807011219,20170807011207,20170807011305,20170807011236,20170807070911,20170807070936,20170807071102,20170807070847,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807202903,20170807202840,20170807202938,20170807201845,20170807202647,20170807202633,20170807202650,20170807202647,20170807202840,20170807202754,20170807202633,20170807202621,20170807202754,20170807202650,20170808001423,20170808001448,20170808001536,20170808001400,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807013951,20170807013927,20170807014034,20170807012602,20170807013627,20170807013613,20170807013631,20170807013627,20170807013927,20170807013657,20170807013613,20170807013601,20170807013657,20170807013631,20170807073120,20170807073146,20170807073320,20170807073057,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807203018,20170807202955,20170807203104,20170807202132,20170807202840,20170807202826,20170807202843,20170807202840,20170807202955,20170807202931,20170807202826,20170807202814,20170807202931,20170807202843,20170808001536,20170808001601,20170808001658,20170808001512,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807014111,20170807014048,20170807014148,20170807012728,20170807013743,20170807013729,20170807013747,20170807013743,20170807014048,20170807014018,20170807013729,20170807013717,20170807014018,20170807013747,20170807073320,20170807073345,20170807073451,20170807073257,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807203141,20170807203118,20170807203245,20170807202329,20170807203017,20170807203003,20170807203020,20170807203017,20170807203118,20170807203047,20170807203003,20170807202951,20170807203047,20170807203020,20170808001659,20170808001724,20170808001813,20170808001635,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807205125,20170807205102,20170807205229,20170807203918,20170807204536,20170807204522,20170807204540,20170807204536,20170807205102,20170807204606,20170807204522,20170807204510,20170807204606,20170807204540,20170808003108,20170808003134,20170808003230,20170808003045,NA
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806001320,20170806001257,20170806001358,20170805235936,20170806001118,20170806001104,20170806001122,20170806001118,20170806001257,20170806001148,20170806001104,20170806001053,20170806001148,20170806001122,20170806074037,20170806074103,20170806074656,20170806074014,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807205306,20170807205242,20170807205514,20170807204105,20170807204652,20170807204638,20170807204656,20170807204652,20170807205242,20170807205153,20170807204638,20170807204626,20170807205153,20170807204656,20170808003230,20170808003255,20170808003335,20170808003206,NA
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807205551,20170807205527,20170807205623,20170807204216,20170807205239,20170807205225,20170807205242,20170807205239,20170807205527,20170807205334,20170807205225,20170807205213,20170807205334,20170807205242,20170808003335,20170808003400,20170808003443,20170808003311,NA
20170801,20170801,20170801,20170801,20170801,20170801,20170801,20170801152001,20170801151938,20170801152034,20170801150955,20170801151736,20170801151723,20170801151740,20170801151736,20170801151938,20170801151849,20170801151723,20170801151711,20170801151849,20170801151740,20170802005326,20170802010717,20170802010757,20170802010628,20160701155232.0
20170801,20170801,20170801,20170801,20170801,20170801,20170801,20170801160152,20170801160129,20170801160220,20170801155306,20170801160035,20170801160021,20170801160038,20170801160035,20170801160129,20170801160105,20170801160021,20170801160009,20170801160105,20170801160038,20170802021905,20170802021931,20170802022010,20170802021842,20160701155232.0
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170809020510,20170809020447,20170809020529,20170809020143,20170809020353,20170809020340,20170809020357,20170809020353,20170809020447,20170809020423,20170809020340,20170809020327,20170809020423,20170809020357,20170809162242,20170809162307,20170809162402,20170809162218,20160701155232.0
